Tip Propri;Tip strada;Denumire s;Suprafata ;Suprafata ;Suprafata teren;Pret tranz;Data tranz;Sursa fina,,,,,
Cladire;Strada;MIHAI EMINESCU;42,6700;0,0000;0,0000;744225,0000;07.09.2023;Surse proprii,
Cladire;Strada;MIHAI EMINESCU;15,6600;0,0000;0,0000;744225,0000;07.09.2023;Surse proprii,
Cladire;Strada;MIHAI EMINESCU;18,5800;0,0000;0,0000;744225,0000;07.09.2023;Surse proprii,
Cladire;Strada;MIHAI EMINESCU;114,7600;0,0000;0,0000;863632,0000;03.07.2023;Mixt,
Cladire;Strada;MIHAI EMINESCU;29,0700;0,0000;0,0000;863632,0000;03.07.2023;fara sursa,
Teren;Strada;MIHAI EMINESCU;0,0000;0,0000;32,5200;863632,0000;03.07.2023;fara sursa,
Cladire;Strada;MIHAI EMINESCU;48,3500;0,0000;0,0000;1650000,0000;25.01.2023;Surse proprii,
Cladire;Strada;MIHAI EMINESCU;19,4000;0,0000;0,0000;68180,0000;12.06.2023;Surse proprii,
Cladire;Strada;MIHAI EMINESCU;242,7900;0,0000;0,0000;2375520,0000;08.08.2023;Surse proprii,
Cladire;Strada;MIHAI EMINESCU;99,7200;0,0000;0,0000;1164260,0000;09.06.2023;Credit,
Cladire;Strada;MIHAI EMINESCU;120,0500;0,0000;0,0000;353025,4100;19.06.2023;Surse proprii,
Cladire;Strada;MIHAI EMINESCU;37,3300;0,0000;0,0000;109774,5900;19.06.2023;Surse proprii,
Cladire;Strada;MIHAI EMINESCU;96,2300;0,0000;0,0000;500000,0000;10.07.2023;fara sursa,
Cladire;Strada;MIHAIL GEORGESCU;2,6300;0,0000;0,0000;254874,0000;10.03.2022;Credit,
Cladire;Strada;MIHAIL GEORGESCU;37,4100;0,0000;0,0000;254874,0000;10.03.2022;Credit,
Cladire;Strada;MIHAIL GEORGESCU;94,6500;0,0000;0,0000;650000,0000;09.01.2023;Surse proprii,
Cladire;Strada;MIHAIL GEORGESCU;10,1000;0,0000;0,0000;100044,0000;09.01.2023;Surse proprii,
Cladire;Strada;MIHAIL IVANOVICI GLINKA;46,2000;0,0000;0,0000;422626,0000;19.06.2023;Surse proprii,
Cladire;Strada;MIHAIL IVANOVICI GLINKA;46,9400;0,0000;0,0000;338096,0000;20.10.2023;Surse proprii,
Cladire;Strada;MIHAIL IVANOVICI GLINKA;5,1000;0,0000;0,0000;422626,0000;19.06.2023;Surse proprii,
Cladire;Strada;MIHAIL IVANOVICI GLINKA;45,7100;0,0000;0,0000;370365,0000;04.08.2023;Surse proprii,
Cladire;Strada;MIHAIL IVANOVICI GLINKA;46,9500;0,0000;0,0000;489069,9000;16.05.2023;Mixt,
Cladire;Strada;MIHAIL IVANOVICI GLINKA;58,5400;0,0000;0,0000;335000,0000;02.08.2023;Surse proprii,
Cladire;Strada;MIHAIL IVANOVICI GLINKA;1,1600;0,0000;0,0000;370365,0000;04.08.2023;Surse proprii,
Teren;Strada;MIHAIL IVANOVICI GLINKA;0,0000;0,0000;22,1500;370365,0000;04.08.2023;Surse proprii,
Cladire;Strada;MIHAIL IVANOVICI GLINKA;45,5200;0,0000;0,0000;262034,2200;14.11.2023;Surse proprii,
Cladire;Strada;MIHAIL IVANOVICI GLINKA;1,1100;0,0000;0,0000;262034,2200;14.11.2023;Surse proprii,
Cladire;Strada;MIHAIL IVANOVICI GLINKA;0,0000;5,8800;0,0000;546788,0000;12.12.2023;Surse proprii,
Cladire;Strada;MIHAIL IVANOVICI GLINKA;0,0000;47,5200;0,0000;546788,0000;12.12.2023;Surse proprii,
Cladire;Strada;MIHAIL IVANOVICI GLINKA;43,8000;0,0000;0,0000;174121,5000;29.09.2023;Mixt,
Cladire;Strada;MIHAIL IVANOVICI GLINKA;44,1000;0,0000;0,0000;295716,0000;13.12.2022;Mixt,
Cladire;Strada;MIHAIL IVANOVICI GLINKA;50,9700;0,0000;0,0000;346311,0000;06.07.2023;Surse proprii,
Cladire;Strada;MIHAIL IVANOVICI GLINKA;5,5100;0,0000;0,0000;346311,0000;06.07.2023;Surse proprii,
Cladire;Strada;MOGOS VORNICUL;69,1900;0,0000;0,0000;469481,0000;04.04.2023;Surse proprii,
Cladire;Strada;MONUMENTULUI;5,4000;0,0000;0,0000;1210178,0000;11.10.2022;Surse proprii,
Cladire;Strada;MONUMENTULUI;144,4000;0,0000;0,0000;1210178,0000;11.10.2022;Surse proprii,
Teren;Strada;MUNTII BUZAULUI;0,0000;0,0000;183,0000;218222,0000;20.06.2023;Surse proprii,
Cladire;Strada;NADA FLORILOR;25,7100;0,0000;0,0000;194912,0000;18.08.2023;Surse proprii,
Cladire;Strada;NADA FLORILOR;51,0000;0,0000;0,0000;307768,0000;31.05.2023;Surse proprii,
Cladire;Strada;NADA FLORILOR;50,4000;0,0000;0,0000;323271,0000;23.10.2023;Surse proprii,
Cladire;Strada;NADA FLORILOR;49,2500;0,0000;0,0000;230175,0000;07.09.2023;Mixt,
Cladire;Strada;NADA FLORILOR;27,7100;0,0000;0,0000;203806,0000;18.12.2023;Surse proprii,
Cladire;Strada;NADA FLORILOR;27,8400;0,0000;0,0000;210000,0000;14.11.2023;Mixt,
Cladire;Strada;NADA FLORILOR;28,2000;0,0000;0,0000;226628,0000;03.03.2023;Surse proprii,
Cladire;Strada;NADA FLORILOR;28,3100;0,0000;0,0000;202614,0000;30.08.2023;Surse proprii,
Cladire;Strada;NADA FLORILOR;30,4600;0,0000;0,0000;212334,0000;26.05.2023;Surse proprii,
Cladire;Strada;NADA FLORILOR;31,4100;0,0000;0,0000;198544,0000;23.06.2023;Surse proprii,
Cladire;Strada;NADA FLORILOR;36,4000;0,0000;0,0000;173250,0000;02.03.2023;Surse proprii,
Cladire;Strada;NADA FLORILOR;35,1300;0,0000;0,0000;168289,8000;09.08.2023;Surse proprii,
Cladire;Strada;NADA FLORILOR;36,9000;0,0000;0,0000;173215,0000;24.11.2021;Surse proprii,
Cladire;Strada;NADA FLORILOR;23,6800;0,0000;0,0000;197664,0000;22.08.2023;Surse proprii,
Cladire;Strada;NADA FLORILOR;24,0000;0,0000;0,0000;201904,0000;25.07.2023;Surse proprii,
Cladire;Strada;NADA FLORILOR;25,3000;0,0000;0,0000;119030,0000;20.06.2023;Surse proprii,
Cladire;Strada;NADA FLORILOR;50,1100;0,0000;0,0000;330578,0000;18.08.2023;Mixt,
Cladire;Strada;NADA FLORILOR;51,3000;0,0000;0,0000;296785,4200;28.09.2023;Credit,
Cladire;Strada;NADA FLORILOR;38,1300;0,0000;0,0000;146923,0000;14.11.2023;Surse proprii,
Cladire;Strada;NADA FLORILOR;68,5600;0,0000;0,0000;384657,0000;11.04.2023;Mixt,
Cladire;Strada;NADA FLORILOR;49,2200;0,0000;0,0000;298170,0000;15.09.2023;Surse proprii,
Cladire;Strada;NEAGOTA;0,0000;52,0000;0,0000;397400,0000;25.09.2023;Surse proprii,
Teren;Strada;NEAGOTA;0,0000;0,0000;448,0000;50000,0000;29.11.2023;fara sursa,
Cladire;Strada;NEGUSTORI;47,8300;0,0000;0,0000;394224,0000;27.12.2022;Surse proprii,
Cladire;Strada;NEGUSTORI;54,3500;0,0000;0,0000;344946,0000;27.12.2022;Surse proprii,
Cladire;Strada;NEGUSTORI;129,8100;0,0000;0,0000;789872,0000;10.04.2023;Surse proprii,
Teren;Strada;NEMIRA;0,0000;0,0000;432,0000;352467,5000;07.03.2023;fara sursa,
Cladire;Strada;NICOLAE BURGHELEA, DOCTOR;40,2500;0,0000;0,0000;400000,0000;12.12.2022;Surse proprii
Cladire;Strada;NICOLAE BURGHELEA, DOCTOR;69,0300;0,0000;0,0000;450000,0000;12.12.2022;Surse proprii
Cladire;Strada;NICOLAE BURGHELEA, DOCTOR;79,2300;0,0000;0,0000;650000,0000;12.12.2022;Surse proprii
Cladire;Strada;NICOLAE CANEA;0,0000;149,0000;0,0000;496999,0000;25.05.2023;Surse proprii,
Teren;Strada;NICOLAE CANEA;0,0000;0,0000;285,0000;496999,0000;25.05.2023;Surse proprii,
Cladire;Strada;NICOLAE CANEA;0,0000;75,0000;0,0000;665000,0000;07.02.2023;Surse proprii,
Cladire;Strada;NICOLAE CANEA;0,0000;53,0000;0,0000;140546,0000;05.10.2022;fara sursa,
Cladire;Strada;NICOLAE CULEA, SERGENT;291,0000;0,0000;0,0000;850000,0000;29.03.2023;Surse proprii
Cladire;Strada;NICOLAE FILIPESCU;195,8900;0,0000;0,0000;2100222,5000;26.05.2022;Surse proprii,
Cladire;Strada;NICOLAE FILIPESCU;80,4300;0,0000;0,0000;234041,0000;18.10.2022;Mixt,
Cladire;Strada;NICOLAE FILIPESCU;62,9600;0,0000;0,0000;418335,0000;21.03.2023;Credit,
Cladire;Strada;NICOLAE MILESCU;61,0800;0,0000;0,0000;313110,0000;10.08.2023;Surse proprii,
Cladire;Strada;NICOLAE MILESCU;65,9000;0,0000;0,0000;322522,5000;18.09.2023;Surse proprii,
Teren;Strada;NICOLAE MILESCU;0,0000;0,0000;23,9500;322522,5000;18.09.2023;Surse proprii,
Cladire;Strada;NICOLAE ZAMFIR;0,0000;85,0000;0,0000;200069,0000;22.12.2022;fara sursa,
Cladire;Strada;NICOLAE ZAMFIR;0,0000;12,0000;0,0000;200069,0000;22.12.2022;Surse proprii,
Cladire;Strada;NICOLAE ZAMFIR;0,0000;4,5000;0,0000;200069,0000;22.12.2022;Surse proprii,
Cladire;Strada;NIFON BALASESCU;56,2400;0,0000;0,0000;99412,0000;22.11.2023;Surse proprii,
Cladire;Strada;NISTOR RAILEANU;0,0000;85,0000;0,0000;197256,0000;18.01.2023;Surse proprii,
Cladire;Strada;OBORUL NOU;27,9100;0,0000;0,0000;202490,0000;19.07.2023;Surse proprii,
Cladire;Strada;OBORUL NOU;23,3900;0,0000;0,0000;215000,0000;10.03.2023;Surse proprii,
Cladire;Strada;OBORUL NOU;25,5700;0,0000;0,0000;283546,0000;04.10.2023;Surse proprii,
Cladire;Strada;OBORUL NOU;26,6000;0,0000;0,0000;181951,0000;20.12.2022;Surse proprii,
Cladire;Strada;OBORUL NOU;26,7600;0,0000;0,0000;260190,0000;12.06.2023;fara sursa,
Cladire;Strada;OBORUL NOU;27,0000;0,0000;0,0000;183808,0000;25.10.2023;Surse proprii,
Cladire;Strada;OBORUL NOU;27,0200;0,0000;0,0000;250000,0000;28.06.2023;Surse proprii,
Cladire;Strada;OBORUL NOU;27,1300;0,0000;0,0000;202991,0000;13.07.2023;Surse proprii,
Cladire;Strada;OBORUL NOU;27,3100;0,0000;0,0000;213710,0000;06.10.2023;Surse proprii,
Cladire;Strada;OBORUL NOU;27,3300;0,0000;0,0000;116676,0000;28.04.2023;Surse proprii,
Cladire;Strada;OBORUL NOU;27,4600;0,0000;0,0000;228307,2000;08.09.2023;Surse proprii,
Cladire;Strada;OBORUL NOU;27,4800;0,0000;0,0000;235200,0000;24.04.2023;Surse proprii,
Cladire;Strada;OBORUL NOU;27,4900;0,0000;0,0000;235034,7500;16.11.2021;Credit,
Cladire;Strada;OBORUL NOU;27,6000;0,0000;0,0000;177310,8000;15.03.2023;Mixt,
Cladire;Strada;OBORUL NOU;27,9800;0,0000;0,0000;222093,0000;17.08.2023;Surse proprii,
Cladire;Strada;OBORUL NOU;28,0000;0,0000;0,0000;98073,0000;03.05.2023;Surse proprii,
Cladire;Strada;OBORUL NOU;28,0900;0,0000;0,0000;308140,0000;06.10.2023;Surse proprii,
Cladire;Strada;OBORUL NOU;29,4000;0,0000;0,0000;178930,8000;27.11.2023;Surse proprii,
Cladire;Strada;OBORUL NOU;29,4000;0,0000;0,0000;191017,7500;07.09.2023;Mixt,
Cladire;Strada;OBORUL NOU;29,4400;0,0000;0,0000;227817,0000;16.02.2023;Surse proprii,
Cladire;Strada;OBORUL NOU;29,8800;0,0000;0,0000;216226,0000;23.11.2023;Mixt,
Cladire;Strada;OBORUL NOU;29,9500;0,0000;0,0000;209546,2500;21.04.2023;Surse proprii,
Cladire;Strada;OBORUL NOU;30,6200;0,0000;0,0000;226244,0000;24.10.2023;Surse proprii,
Cladire;Strada;OCOLULUI;54,8300;0,0000;0,0000;498750,0000;25.10.2019;Surse proprii,
Teren;Strada;OCOLULUI;0,0000;0,0000;22,0700;498750,0000;25.10.2019;Surse proprii,
Teren;Strada;OCOLULUI;0,0000;0,0000;11,0000;76671,0000;19.07.2023;Surse proprii,
Cladire;Strada;OCOLULUI;0,0000;201,0000;0,0000;297000,0000;29.11.2022;Surse proprii,
Cladire;Strada;OITUZ;0,0000;52,0000;0,0000;464139,0000;14.11.2023;Surse proprii,
Cladire;Strada;OITUZ;0,0000;48,0000;0,0000;646139,0000;14.11.2023;Surse proprii,
Cladire;Strada;OITUZ;0,0000;88,0000;0,0000;646139,0000;14.11.2023;Surse proprii,
Teren;Strada;OITUZ;0,0000;0,0000;430,0000;646139,0000;14.11.2023;Surse proprii,
Cladire;Strada;OLANELOR;0,0000;55,0000;0,0000;313708,0000;11.10.2023;Surse proprii,
Cladire;Strada;OLARI;51,5100;0,0000;0,0000;2034180,0000;09.08.2022;fara sursa,
Cladire;Strada;OLARI;141,5600;0,0000;0,0000;2034180,0000;09.08.2022;Surse proprii,
Teren;Strada;OLARI;0,0000;0,0000;402,0000;2034180,0000;09.08.2022;Surse proprii,
Cladire;Strada;OLARI;3,4400;0,0000;0,0000;600000,0000;18.10.2023;Surse proprii,
Cladire;Strada;OLARI;58,9700;0,0000;0,0000;600000,0000;18.10.2023;Surse proprii,
Teren;Strada;OLARI;0,0000;0,0000;23,4000;600000,0000;18.10.2023;fara sursa,
Teren;Strada;OLARI;0,0000;0,0000;78,0000;45000,0000;26.10.2023;Surse proprii,
Cladire;Strada;OLTARULUI;32,4100;0,0000;0,0000;123262,5000;21.04.2023;Surse proprii,
Cladire;Strada;OLTETULUI;30,2100;0,0000;0,0000;197791,7900;16.08.2023;Surse proprii,
Cladire;Strada;OPANEZ;72,5400;0,0000;0,0000;641550,0000;25.08.2023;Mixt,
Cladire;Strada;OPANEZ;69,3400;0,0000;0,0000;585611,0000;26.10.2023;Surse proprii,
Cladire;Strada;OPANEZ;24,8000;0,0000;0,0000;230000,0000;22.06.2021;Mixt,
Cladire;Strada;OPANEZ;26,1000;0,0000;0,0000;216212,0000;17.11.2023;Surse proprii,
Cladire;Strada;OPANEZ;28,7000;0,0000;0,0000;200000,0000;14.09.2023;Surse proprii,
Cladire;Strada;OPANEZ;49,2000;0,0000;0,0000;362613,0000;10.11.2023;Surse proprii,
Cladire;Strada;OPANEZ;49,2000;0,0000;0,0000;436731,6000;26.10.2023;Surse proprii,
Cladire;Strada;OPANEZ;52,6200;0,0000;0,0000;390895,0300;28.11.2023;Surse proprii,
Cladire;Strada;OPANEZ;58,4400;0,0000;0,0000;431799,0000;08.09.2023;Mixt,
Cladire;Strada;OPANEZ;75,9500;0,0000;0,0000;598950,0000;18.05.2023;Surse proprii,
Teren;Strada;ORADEA;0,0000;0,0000;209,3000;520498,0000;29.05.2023;Surse proprii,
Cladire;Strada;ORZARI;50,7000;0,0000;0,0000;446561,0000;29.03.2021;Surse proprii,
Cladire;Strada;ORZARI;74,1000;0,0000;0,0000;730520,0000;10.02.2023;Mixt,
Cladire;Strada;ORZARI;78,7000;0,0000;0,0000;627165,0000;05.07.2023;Surse proprii,
Cladire;Strada;ORZARI;59,7000;0,0000;0,0000;447731,4200;03.07.2021;Mixt,
Cladire;Strada;ORZARI;73,8000;0,0000;0,0000;1116508,9300;23.02.2023;Mixt,
Cladire;Strada;ORZARI;53,7000;0,0000;0,0000;676438,2200;22.10.2021;Surse proprii,
Cladire;Strada;ORZARI;78,3000;0,0000;0,0000;1089734,0000;28.06.2023;Surse proprii,
Cladire;Strada;ORZARI;54,3000;0,0000;0,0000;596112,0000;30.10.2023;Surse proprii,
Cladire;Strada;ORZARI;88,0000;0,0000;0,0000;713125,0000;20.12.2022;Surse proprii,
Cladire;Strada;ORZARI;11,5000;0,0000;0,0000;90090,0000;22.10.2021;Surse proprii,
Cladire;Strada;ORZARI;13,0000;0,0000;0,0000;1116508,9300;23.02.2023;Mixt,
Cladire;Strada;ORZARI;13,0000;0,0000;0,0000;123488,0000;26.01.2023;Surse proprii,
Cladire;Strada;ORZARI;13,0000;0,0000;0,0000;98672,8200;07.08.2023;Surse proprii,
Cladire;Strada;ORZARI;13,0000;0,0000;0,0000;58374,2600;30.01.2023;Surse proprii,
Teren;Strada;ORZARI;0,0000;0,0000;2,8900;90090,0000;22.10.2021;Surse proprii,
Teren;Strada;ORZARI;0,0000;0,0000;3,2100;123488,0000;26.01.2023;Surse proprii,
Teren;Strada;ORZARI;0,0000;0,0000;13,1500;676438,2200;22.10.2021;Surse proprii,
Teren;Strada;ORZARI;0,0000;0,0000;18,1300;730520,0000;10.02.2023;Mixt,
Teren;Strada;ORZARI;0,0000;0,0000;14,6000;0,0000;03.07.2021;Mixt,
Teren;Strada;ORZARI;0,0000;0,0000;20,2100;713125,0000;20.12.2022;Surse proprii,
Teren;Strada;ORZARI;0,0000;0,0000;42,0000;0,0000;03.06.2021;Mixt,
Teren;Strada;ORZARI;0,0000;0,0000;19,0900;1089734,0000;28.06.2023;Surse proprii,
Teren;Strada;ORZARI;0,0000;0,0000;18,1300;1116508,9300;23.02.2023;Mixt,
Teren;Strada;ORZARI;0,0000;0,0000;3,2100;1116508,9300;23.02.2023;Mixt,
Cladire;Strada;ORZARI;109,2200;0,0000;0,0000;1352880,7500;31.10.2023;Surse proprii,
Teren;Strada;ORZARI;0,0000;0,0000;10,3500;54611,7000;31.10.2023;Surse proprii,
Teren;Strada;ORZARI;0,0000;0,0000;3,4700;1352880,7500;31.10.2023;Surse proprii,
Cladire;Strada;ORZARI;91,6000;0,0000;0,0000;521955,0000;24.11.2023;Surse proprii,
Cladire;Strada;ORZARI;57,7500;0,0000;0,0000;492000,0000;01.03.2023;Mixt,
Cladire;Strada;ORZARI;73,3000;0,0000;0,0000;639600,0000;12.12.2022;Mixt,
Cladire;Strada;ORZARI;33,2000;0,0000;0,0000;299800,2000;10.01.2023;Mixt,
Cladire;Strada;ORZARI;36,9800;0,0000;0,0000;250000,0000;31.03.2023;Surse proprii,
Cladire;Strada;ORZARI;48,6000;0,0000;0,0000;387137,0000;06.06.2023;Surse proprii,
Cladire;Strada;ORZARI;36,9800;0,0000;0,0000;32878,4500;08.03.2023;Surse proprii,
Cladire;Strada;ORZARI;104,3000;0,0000;0,0000;268020,5000;23.11.2022;Surse proprii,
Cladire;Strada;ORZARI;116,7000;0,0000;0,0000;918951,0000;10.11.2023;Surse proprii,
Cladire;Strada;ORZARI;101,4000;0,0000;0,0000;312415,0000;18.05.2023;Surse proprii,
Cladire;Strada;ORZARI;116,7000;0,0000;0,0000;360687,5200;18.05.2023;Surse proprii,
Teren;Strada;ORZARI;0,0000;0,0000;34,0200;268020,5000;23.11.2022;Surse proprii,
Cladire;Strada;OTESANI;63,8400;0,0000;0,0000;423283,4000;09.06.2023;Surse proprii,
Cladire;Strada;OTESANI;63,7900;0,0000;0,0000;197704,0000;20.12.2022;Credit,
Cladire;Strada;OTESANI;80,9000;0,0000;0,0000;608543,2500;26.09.2023;Surse proprii,
Cladire;Strada;OTESANI;0,0000;56,1800;0,0000;646048,0000;27.09.2023;Surse proprii,
Cladire;Strada;OTESANI;0,0000;64,0700;0,0000;646048,0000;27.09.2023;Surse proprii,
Cladire;Strada;OTESANI;0,0000;66,5000;0,0000;410759,0000;16.12.2021;Surse proprii,
Cladire;Strada;OTESANI;47,8000;0,0000;0,0000;372500,0000;22.02.2023;Surse proprii,
Cladire;Strada;OTESANI;48,0800;0,0000;0,0000;245000,0000;15.02.2023;Surse proprii,
Cladire;Strada;OTESANI;64,2000;0,0000;0,0000;422289,0000;30.10.2023;Surse proprii,
Cladire;Strada;OTESANI;24,0000;0,0000;0,0000;147468,0000;10.03.2023;Surse proprii,
Cladire;Strada;OTESANI;49,6000;0,0000;0,0000;248500,0000;12.05.2023;Surse proprii,
Cladire;Strada;OTESANI;50,4500;0,0000;0,0000;323096,0000;22.09.2023;Surse proprii,
Cladire;Strada;OTESANI;53,8800;0,0000;0,0000;460908,0000;12.06.2023;Surse proprii,
Cladire;Strada;OTESANI;49,5000;0,0000;0,0000;261000,0000;11.10.2023;Surse proprii,
Cladire;Strada;OTESANI;50,4000;0,0000;0,0000;333126,0000;15.12.2023;Surse proprii,
Cladire;Strada;OTESANI;53,9200;0,0000;0,0000;437374,0000;06.10.2023;Mixt,
Cladire;Strada;OTESANI;50,9000;0,0000;0,0000;374683,0000;22.06.2023;Surse proprii,
Cladire;Strada;OTESANI;0,0000;48,9000;0,0000;458908,0000;18.08.2023;Surse proprii,
Cladire;Strada;OTESANI;53,0000;0,0000;0,0000;531644,0000;30.05.2023;Surse proprii,
Cladire;Strada;OTESANI;0,0000;14,9900;0,0000;531644,0000;30.05.2023;Surse proprii,
Teren;Strada;OTESANI;0,0000;0,0000;19,0000;531644,0000;30.05.2023;Surse proprii,
Teren;Strada;OTESANI;0,0000;0,0000;12,9300;0,0000;18.08.2023;Surse proprii,
Cladire;Strada;OTESANI;91,0000;0,0000;0,0000;181827,0000;22.03.2023;Surse proprii,
Cladire;Strada;OTESANI;92,8700;0,0000;0,0000;700000,0000;29.09.2023;Mixt,
Cladire;Strada;PAHARNICUL TURTUREA;54,7500;0,0000;0,0000;212577,5400;23.12.2022;Mixt,
Cladire;Strada;PALANCA;24,9300;0,0000;0,0000;278320,0000;23.10.2023;Mixt,
Cladire;Strada;PALEOLOGU;86,6100;0,0000;0,0000;1131370,0000;17.03.2023;Mixt,
Cladire;Strada;PALEOLOGU;7,7400;0,0000;0,0000;421981,0000;17.03.2023;Mixt,
Teren;Strada;PALEOLOGU;0,0000;0,0000;23,6100;1131370,0000;17.03.2023;Surse proprii,
Cladire;Strada;PALEOLOGU;4,0500;0,0000;0,0000;541500,0000;26.09.2022;Surse proprii,
Cladire;Strada;PALEOLOGU;62,6400;0,0000;0,0000;541500,0000;26.09.2022;Surse proprii,
Cladire;Strada;PALEOLOGU;151,5000;0,0000;0,0000;1033389,0000;17.11.2022;Mixt,
Cladire;Strada;PALEOLOGU;29,4000;0,0000;0,0000;1033389,0000;17.11.2022;Mixt,
Cladire;Strada;PALEOLOGU;17,5000;0,0000;0,0000;1033389,0000;17.11.2022;Mixt,
Teren;Strada;PALEOLOGU;0,0000;0,0000;87,0000;1033389,0000;17.11.2022;Mixt,
Cladire;Strada;PAMFIL NASTASE, SERGENT;49,4900;0,0000;0,0000;457166,0000;13.11.2023;Surse proprii
Cladire;Strada;PAMFIL NASTASE, SERGENT;53,9300;0,0000;0,0000;493390,0000;03.08.2023;Surse proprii
Cladire;Strada;PAMFIL NASTASE, SERGENT;50,4000;0,0000;0,0000;400000,0000;27.01.2023;Surse proprii
Cladire;Strada;PANCOTA;35,5000;0,0000;0,0000;230242,3900;21.09.2022;Surse proprii,
Cladire;Strada;PANCOTA;72,3000;0,0000;0,0000;420546,0000;10.02.2023;Mixt,
Cladire;Strada;PANCOTA;72,0900;0,0000;0,0000;325000,0000;27.04.2023;Surse proprii,
Cladire;Strada;PANCOTA;72,4600;0,0000;0,0000;217760,0000;21.04.2023;Surse proprii,
Cladire;Strada;PANCOTA;73,6100;0,0000;0,0000;463326,0000;22.06.2023;Surse proprii,
Cladire;Strada;PANCOTA;72,2000;0,0000;0,0000;2547147,0000;29.09.2023;Mixt,
Cladire;Strada;PARGARILOR;0,0000;104,8000;0,0000;236148,0000;25.01.2023;Surse proprii,
Teren;Strada;PARGARILOR;0,0000;0,0000;328,0000;236148,0000;25.01.2023;Surse proprii,
Cladire;Strada;PARGARILOR;3,1000;0,0000;0,0000;10826,6800;26.08.2021;Surse proprii,
Cladire;Strada;PARGARILOR;52,0000;0,0000;0,0000;459265,8600;26.08.2021;Surse proprii,
Cladire;Strada;PARGARILOR;12,5000;0,0000;0,0000;68379,0500;26.08.2021;Surse proprii,
Cladire;Strada;PARINTELE STANILOAE;4,1900;0,0000;0,0000;572866,0000;22.12.2022;Mixt,
Cladire;Strada;PARINTELE STANILOAE;81,0900;0,0000;0,0000;572866,0000;22.12.2022;Mixt,
Cladire;Strada;PARINTELE STANILOAE;6,0000;0,0000;0,0000;317200,0000;10.11.2022;Surse proprii,
Cladire;Strada;PARINTELE STANILOAE;35,9900;0,0000;0,0000;275508,8000;26.07.2023;Surse proprii,
Cladire;Strada;PARINTELE STANILOAE;49,0400;0,0000;0,0000;317200,0000;10.11.2022;Surse proprii,
Cladire;Strada;PARINTELE STANILOAE;21,5300;0,0000;0,0000;347046,0000;26.05.2023;Surse proprii,
Cladire;Strada;PARINTELE STANILOAE;21,5800;0,0000;0,0000;273476,5000;15.11.2023;Surse proprii,
Teren;Strada;PARINTELE STANILOAE;0,0000;0,0000;13,5700;273476,5000;15.11.2023;Surse proprii,
Cladire;Strada;PASARANI;0,0000;205,0000;0,0000;2485129,0000;16.10.2023;Surse proprii,
Cladire;Strada;PASARANI;0,0000;455,0000;0,0000;2485129,0000;16.10.2023;Surse proprii,
Cladire;Strada;PASARANI;0,0000;111,0000;0,0000;2485129,0000;16.10.2023;Surse proprii,
Teren;Strada;PASARANI;0,0000;0,0000;820,0000;2485129,0000;16.10.2023;Surse proprii,
Cladire;Strada;PASARANI;55,6000;0,0000;0,0000;620523,0000;22.12.2022;Surse proprii,
Cladire;Strada;PASARANI;57,2000;0,0000;0,0000;293214,0000;22.12.2022;Surse proprii,
Teren;Strada;PASARANI;0,0000;0,0000;17,0100;293214,0000;22.12.2022;Surse proprii,
Teren;Strada;PASARANI;0,0000;0,0000;602,7600;400000,0000;31.01.2023;Surse proprii,
Teren;Strada;PASARANI;0,0000;0,0000;12,0000;30026,0000;28.06.2023;Surse proprii,
Cladire;Strada;PASARANI;0,0000;115,2000;0,0000;600075,0000;08.12.2023;Surse proprii,
Cladire;Strada;PASARANI;115,6000;0,0000;0,0000;539700,0000;09.11.2023;Surse proprii,
Teren;Strada;PASARANI;0,0000;0,0000;12,0000;16800,0000;09.11.2023;Surse proprii,
Teren;Strada;PASARANI;0,0000;0,0000;102,7800;600075,0000;08.12.2023;Surse proprii,
Teren;Strada;PASARANI;0,0000;0,0000;17,7000;0,0000;08.12.2023;Surse proprii,
Teren;Strada;PASARANI;0,0000;0,0000;7,5600;0,0000;09.11.2023;Surse proprii,
Teren;Strada;PASARANI;0,0000;0,0000;17,7600;0,0000;09.11.2023;Surse proprii,
Teren;Strada;PASARANI;0,0000;0,0000;4,0900;0,0000;09.11.2023;Surse proprii,
Teren;Strada;PASARANI;0,0000;0,0000;103,1400;539700,0000;09.11.2023;Surse proprii,
Cladire;Strada;PASTORULUI;23,7300;0,0000;0,0000;225500,0000;27.06.2023;Surse proprii,
Cladire;Strada;PASTORULUI;24,0000;0,0000;0,0000;245000,0000;22.02.2023;Surse proprii,
Cladire;Strada;PASTORULUI;51,0000;0,0000;0,0000;147560,0000;07.11.2023;Surse proprii,
Cladire;Strada;PASULUI;86,5800;0,0000;0,0000;483380,0000;31.12.2021;Surse proprii,
Cladire;Strada;PASULUI;3,9000;0,0000;0,0000;483380,0000;31.12.2021;Surse proprii,
Cladire;Strada;PASULUI;7,4800;0,0000;0,0000;483380,0000;31.12.2021;Surse proprii,
Teren;Strada;PASULUI;0,0000;0,0000;23,6200;483380,0000;31.12.2021;Surse proprii,
Teren;Strada;PASULUI;0,0000;0,0000;2,7800;483380,0000;31.12.2021;Surse proprii,
Cladire;Strada;PAUL GRECEANU;70,2000;0,0000;0,0000;510000,0000;08.06.2022;Mixt,
Cladire;Strada;PAUL GRECEANU;158,8700;0,0000;0,0000;500688,0000;02.11.2023;Surse proprii,
